,FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,ACTUALSYI,NAVTYPE,SDATE,DTYPE,FHSP
0,2025-08-21,1.0656,1.3746,0.00,开放申购,开放赎回,,,,1,,,
1,2025-08-20,1.0656,1.3746,0.00,开放申购,开放赎回,,,,1,,,
2,2025-08-19,1.0656,1.3746,0.00,开放申购,开放赎回,,,,1,,,
3,2025-08-18,1.0656,1.3746,-0.02,开放申购,开放赎回,,,,1,,,
4,2025-08-15,1.0658,1.3748,0.01,开放申购,开放赎回,,,,1,,,
5,2025-08-14,1.0657,1.3747,0.00,开放申购,开放赎回,,,,1,,,
6,2025-08-13,1.0657,1.3747,-0.01,开放申购,开放赎回,,,,1,,,
7,2025-08-12,1.0658,1.3748,-0.02,开放申购,开放赎回,,,,1,,,
8,2025-08-11,1.0660,1.3750,-0.07,开放申购,开放赎回,,,,1,,,
9,2025-08-08,1.0668,1.3758,-0.01,开放申购,开放赎回,,,,1,,,
10,2025-08-07,1.0669,1.3759,0.02,开放申购,开放赎回,,,,1,,,
11,2025-08-06,1.0667,1.3757,0.02,开放申购,开放赎回,,,,1,,,
12,2025-08-05,1.0665,1.3755,0.00,开放申购,开放赎回,,,,1,,,
13,2025-08-04,1.0665,1.3755,0.03,开放申购,开放赎回,,,,1,,,
14,2025-08-01,1.0662,1.3752,0.01,开放申购,开放赎回,,,,1,,,
15,2025-07-31,1.0661,1.3751,0.10,开放申购,开放赎回,,,,1,,,
16,2025-07-30,1.0650,1.3740,0.04,开放申购,开放赎回,,,,1,,,
17,2025-07-29,1.0646,1.3736,-0.09,开放申购,开放赎回,,,,1,,,
18,2025-07-28,1.0656,1.3746,0.08,开放申购,开放赎回,,,,1,,,
19,2025-07-25,1.0648,1.3738,0.00,开放申购,开放赎回,,,,1,,,
20,2025-07-24,1.0648,1.3738,-0.15,开放申购,开放赎回,,,,1,,,
21,2025-07-23,1.0664,1.3754,-0.05,开放申购,开放赎回,,,,1,,,
22,2025-07-22,1.0669,1.3759,-0.07,开放申购,开放赎回,,,,1,,,
23,2025-07-21,1.0676,1.3766,-0.06,开放申购,开放赎回,,,,1,,,
24,2025-07-18,1.0682,1.3772,-0.01,开放申购,开放赎回,,,,1,,,
25,2025-07-17,1.0683,1.3773,0.03,开放申购,开放赎回,,,,1,,,
26,2025-07-16,1.0680,1.3770,-0.01,开放申购,开放赎回,,,,1,,,
27,2025-07-15,1.0681,1.3771,0.07,开放申购,开放赎回,,,,1,,,
28,2025-07-14,1.0673,1.3763,-0.02,开放申购,开放赎回,,,,1,,,
29,2025-07-11,1.0675,1.3765,0.00,开放申购,开放赎回,,,,1,,,
30,2025-07-10,1.0675,1.3765,-0.05,开放申购,开放赎回,,,,1,,,
31,2025-07-09,1.0680,1.3770,0.02,开放申购,开放赎回,,,,1,,,
32,2025-07-08,1.0678,1.3768,-0.03,开放申购,开放赎回,,,,1,,,
33,2025-07-07,1.0681,1.3771,0.03,开放申购,开放赎回,,,,1,,,
34,2025-07-04,1.0678,1.3768,0.01,开放申购,开放赎回,,,,1,,,
35,2025-07-03,1.0677,1.3767,0.01,开放申购,开放赎回,,,,1,,,
36,2025-07-02,1.0676,1.3766,0.05,开放申购,开放赎回,,,,1,,,
37,2025-07-01,1.0671,1.3761,0.04,开放申购,开放赎回,,,,1,,,
38,2025-06-30,1.0667,1.3757,-0.02,开放申购,开放赎回,,,,1,,,
39,2025-06-27,1.0669,1.3759,0.01,开放申购,开放赎回,,,,1,,,
40,2025-06-26,1.0668,1.3758,0.03,开放申购,开放赎回,,,,1,,,
41,2025-06-25,1.0665,1.3755,-0.07,开放申购,开放赎回,,,,1,,,
42,2025-06-24,1.0672,1.3762,-0.05,开放申购,开放赎回,,,,1,,,
43,2025-06-23,1.0677,1.3767,0.01,开放申购,开放赎回,,,,1,,,
44,2025-06-20,1.0676,1.3766,0.03,开放申购,开放赎回,,,,1,,,
45,2025-06-19,1.0673,1.3763,0.03,开放申购,开放赎回,,,,1,,,
46,2025-06-18,1.0670,1.3760,0.03,开放申购,开放赎回,,,,1,,,
47,2025-06-17,1.0667,1.3757,0.05,开放申购,开放赎回,,,,1,,,
48,2025-06-16,1.0662,1.3752,0.00,开放申购,开放赎回,,,,1,,,
49,2025-06-13,1.0662,1.3752,0.02,开放申购,开放赎回,,,,1,,,
50,2025-06-12,1.0660,1.3750,0.02,开放申购,开放赎回,,,,1,,,
51,2025-06-11,1.0658,1.3748,0.08,开放申购,开放赎回,,,,1,,,
52,2025-06-10,1.0650,1.3740,0.01,开放申购,开放赎回,,,,1,,,
53,2025-06-09,1.0649,1.3739,0.06,开放申购,开放赎回,,,,1,,,
54,2025-06-06,1.0643,1.3733,0.07,开放申购,开放赎回,,,,1,,,
55,2025-06-05,1.0636,1.3726,-0.01,开放申购,开放赎回,,,,1,,,
56,2025-06-04,1.0637,1.3727,0.03,开放申购,开放赎回,,,,1,,,
57,2025-06-03,1.0634,1.3724,0.02,开放申购,开放赎回,,,,1,,,
58,2025-05-30,1.0632,1.3722,0.08,开放申购,开放赎回,,,,1,,,
59,2025-05-29,1.0623,1.3713,-0.03,开放申购,开放赎回,,,,1,,,
60,2025-05-28,1.0626,1.3716,-0.01,开放申购,开放赎回,,,,1,,,
61,2025-05-27,1.0627,1.3717,-0.03,开放申购,开放赎回,,,,1,,,
62,2025-05-26,1.0630,1.3720,0.02,开放申购,开放赎回,,,,1,,,
63,2025-05-23,1.0628,1.3718,0.01,开放申购,开放赎回,,,,1,,,
64,2025-05-22,1.0627,1.3717,0.01,开放申购,开放赎回,,,,1,,,
65,2025-05-21,1.0626,1.3716,-0.01,开放申购,开放赎回,,,,1,,,
66,2025-05-20,1.0627,1.3717,-0.01,开放申购,开放赎回,,,,1,,,
67,2025-05-19,1.0628,1.3718,0.04,开放申购,开放赎回,,,,1,,,
68,2025-05-16,1.0624,1.3714,0.00,开放申购,开放赎回,,,,1,,,
69,2025-05-15,1.0624,1.3714,-0.01,开放申购,开放赎回,,,,1,,,
70,2025-05-14,1.0625,1.3715,0.00,开放申购,开放赎回,,,,1,,,
71,2025-05-13,1.0625,1.3715,0.03,开放申购,开放赎回,,,,1,,,
72,2025-05-12,1.0622,1.3712,-0.04,开放申购,开放赎回,,,,1,,,
73,2025-05-09,1.0626,1.3716,0.02,开放申购,开放赎回,,,,1,,,
74,2025-05-08,1.0624,1.3714,0.04,开放申购,开放赎回,,,,1,,,
75,2025-05-07,1.0620,1.3710,-0.01,开放申购,开放赎回,,,,1,,,
76,2025-05-06,1.0621,1.3711,0.04,开放申购,开放赎回,,,,1,,,
77,2025-04-30,1.0617,1.3707,0.00,限制大额申购,开放赎回,,,,1,,,
78,2025-04-29,1.0617,1.3707,0.18,限制大额申购,开放赎回,,,,1,,,
79,2025-04-28,1.0598,1.3688,0.08,开放申购,开放赎回,,,,1,,,
80,2025-04-25,1.0589,1.3679,0.02,开放申购,开放赎回,,,,1,,,
81,2025-04-24,1.0587,1.3677,0.00,开放申购,开放赎回,,,,1,,,
82,2025-04-23,1.0587,1.3677,-0.04,开放申购,开放赎回,,,,1,,,
83,2025-04-22,1.0591,1.3681,0.05,开放申购,开放赎回,,,,1,,,
84,2025-04-21,1.0586,1.3676,-0.02,开放申购,开放赎回,,,,1,,,
85,2025-04-18,1.0588,1.3678,0.03,开放申购,开放赎回,,,,1,,,
86,2025-04-17,1.0585,1.3675,-0.08,开放申购,开放赎回,,,,1,,,
87,2025-04-16,1.0593,1.3683,0.03,开放申购,开放赎回,,,,1,,,
88,2025-04-15,1.0590,1.3680,0.00,开放申购,开放赎回,,,,1,,,
89,2025-04-14,1.0590,1.3680,0.02,开放申购,开放赎回,,,,1,,,
90,2025-04-11,1.0588,1.3678,0.00,开放申购,开放赎回,,,,1,,,
91,2025-04-10,1.0588,1.3678,-0.02,开放申购,开放赎回,,,,1,,,
92,2025-04-09,1.0590,1.3680,0.05,开放申购,开放赎回,,,,1,,,
93,2025-04-08,1.0585,1.3675,-0.19,开放申购,开放赎回,,,,1,,,
94,2025-04-07,1.0605,1.3695,0.68,开放申购,开放赎回,,,,1,,,
95,2025-04-03,1.0533,1.3623,0.29,开放申购,开放赎回,,,,1,,,
96,2025-04-02,1.0503,1.3593,0.04,开放申购,开放赎回,,,,1,,,
97,2025-04-01,1.0499,1.3589,-0.01,开放申购,开放赎回,,,,1,,,
98,2025-03-31,1.0500,1.3590,0.02,开放申购,开放赎回,,,,1,,,
99,2025-03-28,1.0498,1.3588,0.02,开放申购,开放赎回,,,,1,,,
100,2025-03-27,1.0496,1.3586,0.07,开放申购,开放赎回,,,,1,,,
101,2025-03-26,1.0489,1.3579,0.03,开放申购,开放赎回,,,,1,,,
102,2025-03-25,1.0486,1.3576,0.03,开放申购,开放赎回,,,,1,,,
103,2025-03-24,1.0483,1.3573,0.03,开放申购,开放赎回,,,,1,,,
104,2025-03-21,1.0480,1.3570,-0.01,开放申购,开放赎回,,,,1,,,
105,2025-03-20,1.0481,1.3571,0.04,开放申购,开放赎回,,,,1,,,
106,2025-03-19,1.0477,1.3567,0.03,开放申购,开放赎回,,,,1,,,
107,2025-03-18,1.0474,1.3564,0.02,开放申购,开放赎回,,,,1,,,
108,2025-03-17,1.0472,1.3562,-0.06,开放申购,开放赎回,,,,1,,,
109,2025-03-14,1.0478,1.3568,0.06,开放申购,开放赎回,,,,1,,,
110,2025-03-13,1.0472,1.3562,0.03,开放申购,开放赎回,,,,1,,,
111,2025-03-12,1.0469,1.3559,0.11,开放申购,开放赎回,,,,1,,,
112,2025-03-11,1.0457,1.3547,-0.05,开放申购,开放赎回,,,,1,,,
113,2025-03-10,1.0462,1.3552,0.01,开放申购,开放赎回,,,,1,,,
114,2025-03-07,1.0461,1.3551,-0.06,开放申购,开放赎回,,,,1,,,
115,2025-03-06,1.0467,1.3557,-0.03,开放申购,开放赎回,,,,1,,,
116,2025-03-05,1.0470,1.3560,0.01,开放申购,开放赎回,,,,1,,,
117,2025-03-04,1.0469,1.3559,0.01,开放申购,开放赎回,,,,1,,,
118,2025-03-03,1.0468,1.3558,0.10,开放申购,开放赎回,,,,1,,,
119,2025-02-28,1.0458,1.3548,0.08,开放申购,开放赎回,,,,1,,,
120,2025-02-27,1.0450,1.3540,-0.09,开放申购,开放赎回,,,,1,,,
121,2025-02-26,1.0459,1.3549,0.09,开放申购,开放赎回,,,,1,,,
122,2025-02-25,1.0450,1.3540,0.02,开放申购,开放赎回,,,,1,,,
123,2025-02-24,1.0448,1.3538,-0.05,开放申购,开放赎回,,,,1,,,
124,2025-02-21,1.0453,1.3543,-0.06,开放申购,开放赎回,,,,1,,,
125,2025-02-20,1.0459,1.3549,-0.04,开放申购,开放赎回,,,,1,,,
126,2025-02-19,1.0463,1.3553,0.03,开放申购,开放赎回,,,,1,,,
127,2025-02-18,1.0460,1.3550,-0.02,开放申购,开放赎回,,,,1,,,
128,2025-02-17,1.0462,1.3552,-0.10,开放申购,开放赎回,,,,1,,,
129,2025-02-14,1.0472,1.3562,-0.07,开放申购,开放赎回,,,,1,,,
130,2025-02-13,1.0479,1.3569,-0.01,开放申购,开放赎回,,,,1,,,
131,2025-02-12,1.0480,1.3570,0.00,开放申购,开放赎回,,,,1,,,
132,2025-02-11,1.0480,1.3570,0.06,开放申购,开放赎回,,,,1,,,
133,2025-02-10,1.0474,1.3564,-0.10,开放申购,开放赎回,,,,1,,,
134,2025-02-07,1.0484,1.3574,-0.03,开放申购,开放赎回,,,,1,,,
135,2025-02-06,1.0487,1.3577,0.08,开放申购,开放赎回,,,,1,,,
136,2025-02-05,1.0479,1.3569,0.18,开放申购,开放赎回,,,,1,,,
137,2025-01-27,1.0460,1.3550,0.19,限制大额申购,开放赎回,,,,1,,,
138,2025-01-24,1.0440,1.3530,0.05,限制大额申购,开放赎回,,,,1,,,
139,2025-01-23,1.0435,1.3525,-0.05,限制大额申购,开放赎回,,,,1,,,
140,2025-01-22,1.0440,1.3530,-0.03,开放申购,开放赎回,,,,1,,,
141,2025-01-21,1.0443,1.3533,0.18,开放申购,开放赎回,,,,1,,,
142,2025-01-20,1.0424,1.3514,-0.10,开放申购,开放赎回,,,,1,,,
143,2025-01-17,1.0434,1.3524,-0.09,开放申购,开放赎回,,,,1,,,
144,2025-01-16,1.0443,1.3533,-0.07,开放申购,开放赎回,,,,1,,,
145,2025-01-15,1.0450,1.3540,0.02,开放申购,开放赎回,,,,1,,,
146,2025-01-14,1.0448,1.3538,0.21,开放申购,开放赎回,,,,1,,,
147,2025-01-13,1.0426,1.3516,0.03,开放申购,开放赎回,,,,1,,,
148,2025-01-10,1.0423,1.3513,0.13,开放申购,开放赎回,,,,1,,,
149,2025-01-09,1.0409,1.3499,-0.18,开放申购,开放赎回,,,,1,,,
150,2025-01-08,1.0428,1.3518,-0.04,开放申购,开放赎回,,,,1,,,
151,2025-01-07,1.0432,1.3522,-0.16,开放申购,开放赎回,,,,1,,,
152,2025-01-06,1.0449,1.3539,0.09,开放申购,开放赎回,,,,1,,,
153,2025-01-03,1.0440,1.3530,-0.06,开放申购,开放赎回,,,,1,,,
154,2025-01-02,1.0446,1.3536,0.43,开放申购,开放赎回,,,,1,,,
155,2024-12-31,1.0401,1.3491,0.02,开放申购,开放赎回,,,,1,,,
156,2024-12-30,1.0399,1.3489,0.01,开放申购,开放赎回,,,,1,,,
157,2024-12-27,1.0398,1.3488,0.03,开放申购,开放赎回,,,,1,,,
158,2024-12-26,1.0395,1.3485,0.01,开放申购,开放赎回,,,,1,,,
159,2024-12-25,1.0394,1.3484,-0.02,开放申购,开放赎回,,,,1,,,
160,2024-12-24,1.0396,1.3486,0.01,开放申购,开放赎回,,,,1,,,
161,2024-12-23,1.0395,1.3485,0.09,开放申购,开放赎回,,,,1,,,
162,2024-12-20,1.0386,1.3476,0.17,开放申购,开放赎回,,,,1,,,
163,2024-12-19,1.0368,1.3458,0.02,开放申购,开放赎回,,,,1,,,
164,2024-12-18,1.0366,1.3456,0.00,开放申购,开放赎回,,,,1,,,
165,2024-12-17,1.0366,1.3456,-0.06,开放申购,开放赎回,,,,1,,,
166,2024-12-16,1.0372,1.3462,0.33,开放申购,开放赎回,,,,1,,,
167,2024-12-13,1.0338,1.3428,0.31,开放申购,开放赎回,,,,1,,,
168,2024-12-12,1.0306,1.3396,0.05,开放申购,开放赎回,,,,1,,,
169,2024-12-11,1.0301,1.3391,0.15,开放申购,开放赎回,,,,1,,,
170,2024-12-10,1.0286,1.3376,0.56,开放申购,开放赎回,,,,1,,,
171,2024-12-09,1.0229,1.3319,0.22,开放申购,开放赎回,,,,1,,,
172,2024-12-06,1.0207,1.3297,0.04,开放申购,开放赎回,,,,1,,,
173,2024-12-05,1.0203,1.3293,-0.05,开放申购,开放赎回,,,,1,,,
174,2024-12-04,1.0208,1.3298,0.29,开放申购,开放赎回,,,,1,,,
175,2024-12-03,1.0178,1.3268,0.03,开放申购,开放赎回,,,,1,,,
176,2024-12-02,1.0175,1.3265,0.36,开放申购,开放赎回,,,,1,,,
177,2024-11-29,1.0138,1.3228,0.16,开放申购,开放赎回,,,,1,,,
178,2024-11-28,1.0122,1.3212,0.31,开放申购,开放赎回,,,,1,,,
179,2024-11-27,1.0091,1.3181,-0.03,开放申购,开放赎回,,,,1,,,
180,2024-11-26,1.0094,1.3184,-0.03,开放申购,开放赎回,,,,1,,,
181,2024-11-25,1.0097,1.3187,0.28,开放申购,开放赎回,,,,1,,,
182,2024-11-22,1.0069,1.3159,0.05,开放申购,开放赎回,,,,1,,,
183,2024-11-21,1.0064,1.3154,0.04,开放申购,开放赎回,,,,1,,,
184,2024-11-20,1.0060,1.3150,0.00,开放申购,开放赎回,,,,1,,,
185,2024-11-19,1.0060,1.3150,0.04,开放申购,开放赎回,,,,1,,,
186,2024-11-18,1.0056,1.3146,-0.01,开放申购,开放赎回,,,,1,,,
187,2024-11-15,1.0057,1.3147,0.01,开放申购,开放赎回,,,,1,,,
188,2024-11-14,1.0056,1.3146,0.03,开放申购,开放赎回,,,,1,,,
189,2024-11-13,1.0053,1.3143,-0.02,开放申购,开放赎回,,,,1,,,
190,2024-11-12,1.0055,1.3145,0.05,开放申购,开放赎回,,,,1,,,
191,2024-11-11,1.0050,1.3140,0.03,开放申购,开放赎回,,,,1,,,
192,2024-11-08,1.0047,1.3137,0.02,开放申购,开放赎回,,,,1,,,
193,2024-11-07,1.0045,1.3135,0.01,开放申购,开放赎回,,,,1,,,
194,2024-11-06,1.0044,1.3134,0.01,开放申购,开放赎回,,,,1,,,
195,2024-11-05,1.0043,1.3133,0.01,开放申购,开放赎回,,,,1,,,
196,2024-11-04,1.0042,1.3132,0.02,开放申购,开放赎回,,,,1,,,
197,2024-11-01,1.0040,1.3130,0.01,开放申购,开放赎回,,,,1,,,
198,2024-10-31,1.0039,1.3129,0.01,开放申购,开放赎回,,,,1,,,
199,2024-10-30,1.0038,1.3128,0.00,开放申购,开放赎回,,,,1,,,
200,2024-10-29,1.0038,1.3128,-0.01,开放申购,开放赎回,,,,1,,,
201,2024-10-28,1.0039,1.3129,0.01,开放申购,开放赎回,,,,1,,,
202,2024-10-25,1.0038,1.3128,0.00,开放申购,开放赎回,,,,1,,,
203,2024-10-24,1.0038,1.3128,0.00,开放申购,开放赎回,,,,1,,,
204,2024-10-23,1.0038,1.3128,-0.01,开放申购,开放赎回,,,,1,,,
205,2024-10-22,1.0039,1.3129,-0.01,开放申购,开放赎回,,,,1,,,
206,2024-10-21,1.0040,1.3130,0.01,开放申购,开放赎回,,,,1,,,
207,2024-10-18,1.0039,1.3129,0.01,开放申购,开放赎回,,,,1,,,
208,2024-10-17,1.0038,1.3128,0.02,开放申购,开放赎回,,,,1,,,
209,2024-10-16,1.0036,1.3126,0.01,开放申购,开放赎回,,,,1,,,
210,2024-10-15,1.0035,1.3125,0.02,开放申购,开放赎回,,,,1,,,
211,2024-10-14,1.0033,1.3123,0.07,开放申购,开放赎回,,,,1,,,
212,2024-10-11,1.0026,1.3116,0.05,开放申购,开放赎回,,,,1,,,
213,2024-10-10,1.0021,1.3111,0.01,开放申购,开放赎回,,,,1,,,
214,2024-10-09,1.0020,1.3110,-0.10,开放申购,开放赎回,,,,1,,,
215,2024-10-08,1.0030,1.3120,-0.04,开放申购,开放赎回,,,,1,,,
216,2024-09-30,1.0034,1.3124,-0.06,开放申购,开放赎回,,,,1,,,
217,2024-09-27,1.0040,1.3130,-0.02,开放申购,开放赎回,,,,1,,,
218,2024-09-26,1.0042,1.3132,0.00,开放申购,开放赎回,,,,1,,,
219,2024-09-25,1.0042,1.3132,0.02,开放申购,开放赎回,,,,1,,,
220,2024-09-24,1.0040,1.3130,0.01,开放申购,开放赎回,,,,1,,,
221,2024-09-23,1.0039,1.3129,-0.01,开放申购,开放赎回,,,,1,,,
222,2024-09-20,1.0040,1.3130,0.04,开放申购,开放赎回,,,,1,,,
223,2024-09-19,1.0036,1.3126,0.00,开放申购,开放赎回,,,,1,,,
224,2024-09-18,1.0036,1.3126,0.01,开放申购,开放赎回,,,,1,,,
225,2024-09-13,1.0035,1.3125,0.00,开放申购,开放赎回,,,,1,,,
226,2024-09-12,1.0035,1.3125,0.01,开放申购,开放赎回,,,,1,,,
227,2024-09-11,1.0034,1.3124,0.00,开放申购,开放赎回,,,,1,,,
228,2024-09-10,1.0034,1.3124,0.01,开放申购,开放赎回,,,,1,,,
229,2024-09-09,1.0033,1.3123,0.07,开放申购,开放赎回,,,,1,,,
230,2024-09-06,1.0026,1.3116,0.00,开放申购,开放赎回,,,,1,,,
231,2024-09-05,1.0026,1.3116,0.01,开放申购,开放赎回,,,,1,,,
232,2024-09-04,1.0025,1.3115,0.00,开放申购,开放赎回,,,,1,,,
233,2024-09-03,1.0025,1.3115,0.01,开放申购,开放赎回,,,,1,,,
234,2024-09-02,1.0024,1.3114,0.00,限制大额申购,开放赎回,0.013,0,,1,,,每份派现金0.0130元
235,2024-08-30,1.0154,1.3114,0.01,限制大额申购,开放赎回,,,,1,,,
236,2024-08-29,1.0153,1.3113,0.00,限制大额申购,开放赎回,,,,1,,,
237,2024-08-28,1.0153,1.3113,0.00,限制大额申购,开放赎回,,,,1,,,
238,2024-08-27,1.0153,1.3113,0.02,限制大额申购,开放赎回,,,,1,,,
239,2024-08-26,1.0151,1.3111,0.00,限制大额申购,开放赎回,,,,1,,,
240,2024-08-23,1.0151,1.3111,-0.01,限制大额申购,开放赎回,,,,1,,,
241,2024-08-22,1.0152,1.3112,-0.01,限制大额申购,开放赎回,,,,1,,,
242,2024-08-21,1.0153,1.3113,0.00,限制大额申购,开放赎回,,,,1,,,
243,2024-08-20,1.0153,1.3113,0.00,限制大额申购,开放赎回,,,,1,,,
244,2024-08-19,1.0153,1.3113,0.02,限制大额申购,开放赎回,,,,1,,,
245,2024-08-16,1.0151,1.3111,0.01,限制大额申购,开放赎回,,,,1,,,
246,2024-08-15,1.0150,1.3110,-0.01,限制大额申购,开放赎回,,,,1,,,
